#chr	pos	class	strand	S1	S2
Chr1	234293	CHH	C	40/0.0/0/17	40/0.0/0/13
Chr1	234298	CHH	C	40/0.0/0/17	40/8.3/1/11
Chr1	234299	CHH	C	40/0.0/0/17	40/0.0/0/12
Chr1	234306	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234307	CHG	C	40/0.0/0/18	40/0.0/0/10
Chr1	234309	CHG	G	40/0.0/0/2	40/0.0/0/2
Chr1	234312	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234313	CHH	C	40/0.0/0/16	40/0.0/0/8
Chr1	234314	CHH	C	40/0.0/0/16	40/0.0/0/7
Chr1	234316	CHH	C	40/0.0/0/16	40/0.0/0/6
Chr1	234317	CHH	C	40/0.0/0/16	40/0.0/0/6
Chr1	234318	CHH	C	40/0.0/0/16	40/0.0/0/6
Chr1	234319	CHH	C	40/0.0/0/16	40/0.0/0/5
Chr1	234322	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	234323	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	234326	CHH	C	40/0.0/0/12	40/0.0/0/6
Chr1	234330	CHH	C	40/0.0/0/12	40/0.0/0/4
Chr1	234334	CG	C	40/81.8/9/2	40/85.7/6/1
Chr1	234335	CG	G	40/100.0/1/0	40/100.0/2/0
Chr1	234337	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234338	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234339	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234342	CHH	C	40/0.0/0/13	40/0.0/0/9
Chr1	234347	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234350	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234351	CHH	C	40/0.0/0/10	40/0.0/0/6
Chr1	234355	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234356	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234361	CHG	C	40/0.0/0/10	40/0.0/0/6
Chr1	234362	CG	C	40/100.0/9/0	40/100.0/6/0
Chr1	234363	CG	G	40/100.0/1/0	40/100.0/2/0
Chr1	234365	CHH	C	40/0.0/0/8	40/0.0/0/5
Chr1	234366	CHH	C	40/0.0/0/8	40/0.0/0/5
Chr1	234368	CHH	C	40/0.0/0/9	40/0.0/0/6
Chr1	234370	CHG	C	40/0.0/0/9	40/0.0/0/5
Chr1	234371	CG	C	40/88.9/8/1	40/83.3/5/1
Chr1	234372	CG	G	40/100.0/1/0	40/100.0/2/0
Chr1	234373	CHH	C	40/0.0/0/9	40/0.0/0/6
Chr1	234376	CHG	C	40/0.0/0/9	40/0.0/0/7
Chr1	234378	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234380	CHH	C	40/0.0/0/11	40/0.0/0/7
Chr1	234382	CHH	C	40/0.0/0/10	40/0.0/0/7
Chr1	234383	CHH	C	40/0.0/0/9	40/0.0/0/7
Chr1	234385	CG	C	40/100.0/10/0	40/100.0/6/0
Chr1	234386	CG	G	40/100.0/1/0	40/100.0/2/0
Chr1	234387	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234388	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234389	CHH	C	40/0.0/0/8	40/0.0/0/6
Chr1	234392	CHH	C	40/0.0/0/10	40/0.0/0/6
Chr1	234393	CHH	C	40/0.0/0/10	40/0.0/0/4
Chr1	234399	CHH	G	40/0.0/0/1	0
Chr1	234401	CHH	G	40/0.0/0/1	40/0.0/0/1
Chr1	234402	CHH	G	0	40/0.0/0/2
Chr1	234403	CHH	G	0	40/0.0/0/2
Chr1	234409	CHH	G	0	40/0.0/0/1
Chr1	234418	CG	C	40/87.5/14/2	40/88.9/8/1
Chr1	234422	CHH	C	40/0.0/0/17	40/0.0/0/9
Chr1	234427	CHH	C	40/0.0/0/17	40/0.0/0/9
Chr1	234429	CHG	C	40/0.0/0/16	40/0.0/0/10
Chr1	234430	CG	C	40/6.2/1/15	40/100.0/11/0
Chr1	234439	CHG	C	40/0.0/0/16	40/0.0/0/11
Chr1	234449	CHG	C	40/0.0/0/17	40/0.0/0/11
Chr1	234453	CHG	C	40/0.0/0/18	40/0.0/0/13
Chr1	234479	CHH	C	40/0.0/0/11	40/0.0/0/7
Chr1	234483	CHH	C	40/0.0/0/10	40/0.0/0/6
Chr1	234487	CHH	G	40/0.0/0/1	0
Chr1	234489	CHH	C	40/0.0/0/11	40/0.0/0/4
Chr1	234492	CHH	C	40/0.0/0/10	40/0.0/0/5
Chr1	234495	CHH	G	40/0.0/0/1	0
Chr1	234496	CHH	C	40/0.0/0/7	40/0.0/0/4
Chr1	234499	CHH	G	40/0.0/0/1	0
Chr1	234502	CHH	G	40/0.0/0/1	0
Chr1	234503	CHH	G	40/0.0/0/1	0
Chr1	234505	CHG	C	40/0.0/0/6	40/0.0/0/4
Chr1	234507	CHG	G	40/0.0/0/1	0
Chr1	234508	CHH	G	40/0.0/0/1	0
Chr1	234510	CHH	G	40/0.0/0/1	0
Chr1	234511	CHH	C	40/0.0/0/4	40/0.0/0/2
Chr1	234518	CHH	G	40/0.0/0/1	0
Chr1	234524	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234528	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234529	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234531	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234535	CHH	C	40/50.0/1/1	40/0.0/0/2
Chr1	234538	CHH	C	40/0.0/0/1	40/0.0/0/2
Chr1	234540	CG	C	40/100.0/2/0	40/100.0/2/0
Chr1	234541	CG	G	40/50.0/1/1	40/0.0/0/1
Chr1	234542	CHH	C	40/50.0/1/1	40/0.0/0/2
Chr1	234546	CHH	C	40/0.0/0/3	40/0.0/0/3
Chr1	234548	CG	C	40/66.7/2/1	40/0.0/0/2
Chr1	234549	CG	G	40/100.0/2/0	40/0.0/0/1
Chr1	234550	CHG	G	40/0.0/0/2	40/0.0/0/1
Chr1	234553	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	234554	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	234556	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	234557	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	234563	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234567	CHH	C	40/0.0/0/5	40/0.0/0/1
Chr1	234573	CHH	C	40/0.0/0/5	40/0.0/0/1
Chr1	234574	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234575	CHG	C	40/0.0/0/7	40/0.0/0/1
Chr1	234577	CHG	G	40/0.0/0/1	40/0.0/0/1
Chr1	234580	CHH	G	40/0.0/0/1	40/0.0/0/1
Chr1	234583	CHH	G	0	40/0.0/0/1
Chr1	234585	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234589	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234597	CHH	C	40/0.0/0/6	0
Chr1	234599	CHG	C	40/0.0/0/7	40/0.0/0/1
Chr1	234602	CHG	C	40/0.0/0/7	40/0.0/0/1
Chr1	234612	CHH	C	40/0.0/0/6	40/0.0/0/2
Chr1	234616	CHH	C	40/0.0/0/7	40/0.0/0/2
Chr1	234617	CHG	C	40/0.0/0/6	40/0.0/0/2
Chr1	234618	CG	C	40/100.0/6/0	40/100.0/2/0
Chr1	234621	CHH	C	40/0.0/0/6	40/0.0/0/2
Chr1	234622	CHG	C	40/0.0/0/6	40/0.0/0/2
Chr1	234629	CG	C	40/66.7/4/2	40/100.0/2/0
Chr1	234639	CHH	C	40/0.0/0/7	40/0.0/0/2
Chr1	234647	CHH	C	40/0.0/0/7	40/0.0/0/3
Chr1	234650	CHH	C	40/0.0/0/6	40/0.0/0/3
Chr1	234655	CHH	C	40/0.0/0/7	40/0.0/0/3
Chr1	234672	CHH	G	0	40/0.0/0/1
Chr1	234674	CHH	G	0	40/0.0/0/1
Chr1	234678	CHH	G	0	40/0.0/0/1
Chr1	234679	CHH	G	0	40/0.0/0/1
Chr1	234681	CHH	C	40/0.0/0/7	40/0.0/0/3
Chr1	234684	CHH	C	40/0.0/0/7	40/0.0/0/3
Chr1	234689	CHH	C	40/0.0/0/7	40/0.0/0/5
Chr1	234693	CHH	G	0	40/0.0/0/1
Chr1	234694	CHH	G	0	40/0.0/0/1
Chr1	234695	CHG	C	40/0.0/0/6	40/0.0/0/3
Chr1	234697	CHG	G	0	40/0.0/0/1
Chr1	234702	CHH	G	40/0.0/0/1	40/0.0/0/1
Chr1	234706	CHH	G	40/0.0/0/1	40/0.0/0/1
Chr1	234710	CHG	C	40/0.0/0/7	40/0.0/0/4
Chr1	234711	CG	C	40/71.4/5/2	40/0.0/0/3
Chr1	234712	CG	G	0	40/0.0/0/2
Chr1	234714	CHH	C	40/0.0/0/7	40/0.0/0/3
Chr1	234717	CHH	C	40/0.0/0/7	40/0.0/0/4
Chr1	234718	CHG	C	40/0.0/0/7	40/0.0/0/4
Chr1	234720	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234721	CHG	C	40/0.0/0/7	40/0.0/0/5
Chr1	234723	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234724	CHH	C	40/0.0/0/7	40/0.0/0/5
Chr1	234728	CHH	C	40/0.0/0/7	40/0.0/0/5
Chr1	234736	CHG	C	40/0.0/0/8	40/0.0/0/5
Chr1	234738	CHG	G	40/0.0/0/3	40/0.0/0/2
Chr1	234740	CHH	C	40/0.0/0/8	40/0.0/0/4
Chr1	234743	CHH	C	40/0.0/0/8	40/0.0/0/3
Chr1	234746	CHG	C	40/0.0/0/7	40/0.0/0/3
Chr1	234748	CHG	G	40/0.0/0/4	40/0.0/0/2
Chr1	234752	CHH	G	40/0.0/0/4	40/0.0/0/2
Chr1	234753	CHH	G	40/0.0/0/4	40/0.0/0/3
Chr1	234758	CHH	G	40/0.0/0/4	40/0.0/0/3
Chr1	234760	CHG	C	40/0.0/0/5	40/0.0/0/2
Chr1	234762	CHG	G	40/0.0/0/4	40/0.0/0/3
Chr1	234765	CHH	G	40/0.0/0/4	40/0.0/0/3
Chr1	234772	CHH	C	40/0.0/0/4	40/0.0/0/2
Chr1	234775	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234778	CHH	G	40/0.0/0/2	40/0.0/0/3
Chr1	234782	CHH	G	40/0.0/0/2	40/0.0/0/3
Chr1	234784	CHH	G	40/0.0/0/2	40/0.0/0/3
Chr1	234785	CHH	C	40/0.0/0/2	40/0.0/0/2
Chr1	234787	CHH	C	40/33.3/1/2	40/0.0/0/2
Chr1	234793	CHG	C	40/0.0/0/3	40/0.0/0/1
Chr1	234795	CHG	G	0	40/0.0/0/3
Chr1	234804	CHH	C	40/0.0/0/4	0
Chr1	234806	CHG	C	40/0.0/0/4	0
Chr1	234808	CHG	G	40/0.0/0/2	40/0.0/0/3
Chr1	234809	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	234814	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	234816	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	234819	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234820	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234823	CHH	C	40/0.0/0/5	0
Chr1	234828	CHH	C	40/0.0/0/5	0
Chr1	234832	CHH	G	40/0.0/0/1	40/0.0/0/1
Chr1	234833	CHG	C	40/0.0/0/5	0
Chr1	234835	CHG	G	40/0.0/0/1	0
Chr1	234836	CHH	G	40/0.0/0/1	0
Chr1	234839	CG	C	40/0.0/0/5	0
Chr1	234840	CG	G	40/0.0/0/1	0
Chr1	234842	CHH	G	40/0.0/0/1	0
Chr1	234845	CHH	G	40/0.0/0/1	0
Chr1	234846	CHH	G	40/0.0/0/1	0
Chr1	234847	CHH	C	40/0.0/0/5	0
Chr1	234852	CHH	G	40/0.0/0/1	0
Chr1	234853	CHH	G	40/0.0/0/1	0
Chr1	234855	CHH	G	40/0.0/0/1	0
Chr1	234859	CHH	G	40/0.0/0/1	0
Chr1	234861	CHH	C	40/0.0/0/5	0
Chr1	234864	CHH	C	40/0.0/0/6	0
Chr1	234867	CHH	G	40/0.0/0/1	0
Chr1	234869	CHH	G	40/0.0/0/1	0
Chr1	234877	CHH	G	40/0.0/0/2	0
Chr1	234879	CHH	G	40/0.0/0/2	0
Chr1	234880	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234881	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234882	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	234884	CHH	C	40/0.0/0/7	40/0.0/0/2
Chr1	234887	CHH	G	40/0.0/0/2	0
Chr1	234891	CHH	G	40/0.0/0/2	0
Chr1	234895	CG	C	40/0.0/0/10	40/0.0/0/2
Chr1	234897	CHG	G	40/0.0/0/2	0
Chr1	234898	CHH	C	40/9.1/1/10	40/0.0/0/2
Chr1	234902	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	234903	CHH	C	40/0.0/0/11	40/33.3/1/2
Chr1	234904	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	234907	CHH	G	40/0.0/0/2	0
Chr1	234909	CHH	G	40/0.0/0/2	0
Chr1	234911	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	234916	CHH	G	40/0.0/0/2	0
Chr1	234921	CHH	G	40/0.0/0/2	0
Chr1	234922	CHH	G	40/0.0/0/2	0
Chr1	234927	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234928	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234934	CHH	C	40/0.0/0/12	40/0.0/0/4
Chr1	234935	CHH	C	40/0.0/0/12	40/0.0/0/3
Chr1	234940	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234945	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234946	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234949	CG	C	40/77.8/7/2	40/75.0/3/1
Chr1	234950	CG	G	40/50.0/1/1	0
Chr1	234951	CG	C	40/85.7/6/1	40/75.0/3/1
Chr1	234952	CG	G	40/100.0/2/0	40/0.0/0/1
Chr1	234953	CHG	G	40/0.0/0/2	40/0.0/0/1
Chr1	234955	CHH	C	40/0.0/0/9	40/0.0/0/4
Chr1	234961	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	234964	CHH	G	40/0.0/0/3	0
Chr1	234967	CHG	C	40/0.0/0/10	40/0.0/0/4
Chr1	234968	CG	C	40/50.0/5/5	40/100.0/5/0
Chr1	234969	CG	G	40/66.7/2/1	40/100.0/2/0
Chr1	234971	CHH	G	40/0.0/0/3	40/0.0/0/2
Chr1	234977	CHG	C	40/0.0/0/8	40/0.0/0/5
Chr1	234979	CHG	G	40/0.0/0/2	40/0.0/0/2
Chr1	234981	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234983	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	234987	CHH	C	40/0.0/0/7	40/0.0/0/4
Chr1	234988	CHH	C	40/0.0/0/7	40/0.0/0/4
Chr1	234989	CHG	C	40/0.0/0/7	40/0.0/0/4
Chr1	234991	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234993	CHG	C	40/0.0/0/5	40/0.0/0/4
Chr1	234995	CHG	G	40/0.0/0/1	40/0.0/0/2
Chr1	234996	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	234999	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	235005	CHH	C	40/0.0/0/4	40/0.0/0/2
Chr1	235006	CHH	C	40/0.0/0/4	40/0.0/0/2
Chr1	235011	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	235015	CHH	G	40/0.0/0/1	40/0.0/0/2
Chr1	235016	CHG	C	40/0.0/0/2	40/0.0/0/1
Chr1	235018	CHG	G	0	40/50.0/1/1
Chr1	235023	CHH	C	40/0.0/0/1	0
Chr1	235026	CHH	G	0	40/0.0/0/2
Chr1	235028	CHH	G	0	40/0.0/0/2
Chr1	235035	CHH	G	0	40/0.0/0/1
Chr1	235040	CHH	G	0	40/0.0/0/1
Chr1	235042	CHH	C	40/0.0/0/2	40/0.0/0/1
Chr1	235045	CHG	C	40/0.0/0/2	40/0.0/0/1
Chr1	235047	CHG	G	0	40/0.0/0/1
Chr1	235051	CHH	G	0	40/0.0/0/1
Chr1	235052	CHH	G	0	40/0.0/0/1
Chr1	235054	CHH	C	40/0.0/0/3	40/0.0/0/1
Chr1	235057	CHH	C	40/0.0/0/2	0
Chr1	235058	CHH	C	40/0.0/0/2	0
Chr1	235062	CHH	C	40/0.0/0/2	0
Chr1	235064	CHH	C	40/0.0/0/2	0
Chr1	235065	CHH	C	40/0.0/0/2	0
Chr1	235071	CHH	C	40/0.0/0/2	0
Chr1	235077	CHH	C	40/0.0/0/2	0
Chr1	235083	CHH	C	40/0.0/0/3	0
Chr1	235097	CHH	C	40/0.0/0/5	40/0.0/0/3
Chr1	235105	CHH	C	40/0.0/0/6	40/0.0/0/4
Chr1	235106	CHH	C	40/0.0/0/6	40/0.0/0/4
Chr1	235123	CHG	C	40/0.0/0/7	40/0.0/0/3
Chr1	235134	CHH	C	40/0.0/0/8	40/0.0/0/2
Chr1	235144	CHH	G	40/0.0/0/1	0
Chr1	235146	CHH	C	40/0.0/0/9	40/0.0/0/3
Chr1	235149	CHH	G	40/0.0/0/1	0
Chr1	235150	CHH	G	40/0.0/0/1	0
Chr1	235154	CHH	C	40/0.0/0/7	40/0.0/0/2
Chr1	235157	CHH	G	40/0.0/0/1	0
Chr1	235161	CHH	G	40/0.0/0/1	0
Chr1	235162	CHH	G	40/0.0/0/1	0
Chr1	235164	CHG	C	40/0.0/0/8	40/0.0/0/2
Chr1	235166	CHG	G	40/0.0/0/1	40/0.0/0/1
Chr1	235171	CHH	G	40/0.0/0/2	40/0.0/0/1
Chr1	235173	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	235175	CHH	G	40/0.0/0/2	40/0.0/0/2
Chr1	235177	CHH	G	40/0.0/0/2	40/0.0/0/4
Chr1	235179	CHH	G	40/0.0/0/2	40/0.0/0/4
Chr1	235182	CHH	G	40/0.0/0/2	40/0.0/0/6
Chr1	235183	CHH	G	40/0.0/0/2	40/0.0/0/6
Chr1	235187	CHH	C	40/0.0/0/8	40/0.0/0/1
Chr1	235188	CHG	C	40/0.0/0/8	40/0.0/0/1
Chr1	235189	CG	C	40/100.0/7/0	40/100.0/1/0
Chr1	235190	CG	G	40/100.0/3/0	40/80.0/4/1
Chr1	235191	CG	C	40/66.7/4/2	0
Chr1	235192	CG	G	0	40/100.0/5/0
Chr1	235193	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	235197	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	235200	CHH	G	40/0.0/0/4	40/0.0/0/8
Chr1	235206	CHH	C	40/12.5/1/7	40/0.0/0/1
Chr1	235209	CHH	G	40/0.0/0/5	40/0.0/0/6
Chr1	235210	CHH	C	40/0.0/0/10	40/0.0/0/1
Chr1	235211	CHH	C	40/0.0/0/10	40/0.0/0/1
Chr1	235212	CHH	C	40/0.0/0/10	40/0.0/0/1
Chr1	235216	CHH	C	40/0.0/0/9	40/0.0/0/1
Chr1	235217	CHH	C	40/0.0/0/10	40/0.0/0/1
Chr1	235220	CHH	G	40/0.0/0/5	40/0.0/0/8
Chr1	235221	CHH	C	40/0.0/0/8	40/0.0/0/1
Chr1	235226	CHH	G	40/0.0/0/8	40/0.0/0/13
Chr1	235228	CHH	G	40/0.0/0/6	40/0.0/0/11
Chr1	235233	CHH	G	40/0.0/0/10	40/0.0/0/16
Chr1	235235	CG	C	40/0.0/0/11	40/0.0/0/1
Chr1	235236	CG	G	40/0.0/0/10	40/92.9/13/1
Chr1	235242	CHG	C	40/0.0/0/11	40/0.0/0/1
Chr1	235243	CG	C	40/0.0/0/11	40/0.0/0/1
Chr1	235244	CG	G	40/0.0/0/13	40/85.7/12/2
Chr1	235245	CHH	C	40/0.0/0/11	40/0.0/0/1
Chr1	235246	CHH	C	40/0.0/0/11	40/0.0/0/1
Chr1	235247	CHH	C	40/0.0/0/11	40/0.0/0/1
Chr1	235254	CHG	C	40/0.0/0/11	40/0.0/0/1
Chr1	235256	CHG	G	0	40/0.0/0/16
Chr1	235257	CHH	C	40/0.0/0/12	40/0.0/0/1
Chr1	235262	CHH	G	40/0.0/0/13	40/0.0/0/14
Chr1	235263	CHH	C	40/0.0/0/12	40/0.0/0/1
Chr1	235267	CHH	G	40/0.0/0/14	40/0.0/0/16
Chr1	235268	CHH	C	40/0.0/0/14	40/0.0/0/1
Chr1	235273	CHH	G	40/0.0/0/15	40/0.0/0/14
Chr1	235274	CHH	G	40/0.0/0/15	40/0.0/0/16
Chr1	235275	CHH	G	40/0.0/0/15	40/0.0/0/18
Chr1	235277	CHH	C	40/0.0/0/14	40/0.0/0/1
Chr1	235283	CHH	G	40/0.0/0/14	40/0.0/0/20
Chr1	235284	CHH	C	40/0.0/0/16	40/0.0/0/1
Chr1	235285	CHG	C	40/0.0/0/15	40/0.0/0/1
Chr1	235287	CHG	G	40/0.0/0/12	40/0.0/0/14
Chr1	235289	CHH	G	40/0.0/0/12	40/0.0/0/14
Chr1	235291	CHH	C	40/0.0/0/14	40/0.0/0/1
Chr1	235294	CHH	G	40/0.0/0/8	40/0.0/0/11
Chr1	235298	CHH	G	40/0.0/0/7	40/0.0/0/11
Chr1	235300	CHH	G	40/0.0/0/8	40/0.0/0/10
Chr1	235302	CHG	C	40/0.0/0/12	40/0.0/0/2
Chr1	235304	CHG	G	40/0.0/0/9	40/0.0/0/8
Chr1	235305	CHH	C	40/0.0/0/11	40/0.0/0/2
Chr1	235307	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	235308	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	235309	CHG	C	40/0.0/0/11	40/0.0/0/2
Chr1	235311	CHG	G	40/0.0/0/9	40/0.0/0/9
Chr1	235312	CHH	G	40/0.0/0/10	40/0.0/0/9
Chr1	235316	CHH	G	40/0.0/0/10	40/0.0/0/9
Chr1	235317	CHH	G	40/0.0/0/10	40/0.0/0/9
Chr1	235320	CHH	C	40/0.0/0/9	40/0.0/0/2
Chr1	235324	CHH	G	40/0.0/0/7	40/0.0/0/7
Chr1	235326	CHH	C	40/0.0/0/6	40/0.0/0/1
Chr1	235331	CHH	G	40/0.0/0/6	40/0.0/0/7
Chr1	235335	CHH	C	40/0.0/0/6	40/0.0/0/1
Chr1	235337	CHH	C	40/0.0/0/6	40/0.0/0/1
Chr1	235338	CHH	C	40/0.0/0/5	40/0.0/0/1
Chr1	235342	CHH	G	40/0.0/0/7	40/0.0/0/4
Chr1	235343	CG	C	40/80.0/4/1	40/100.0/2/0
Chr1	235344	CG	G	40/100.0/8/0	40/100.0/6/0
Chr1	235345	CHG	G	40/0.0/0/7	40/0.0/0/6
Chr1	235346	CG	C	40/80.0/4/1	40/50.0/1/1
Chr1	235347	CG	G	40/100.0/5/0	40/100.0/7/0
Chr1	235348	CHG	G	40/0.0/0/8	40/0.0/0/7
Chr1	235351	CHH	C	40/0.0/0/5	40/0.0/0/2
Chr1	235352	CHH	C	40/0.0/0/7	40/0.0/0/2
Chr1	235355	CHG	C	40/0.0/0/7	40/0.0/0/3
Chr1	235357	CHG	G	40/0.0/0/9	40/0.0/0/9
Chr1	235361	CHH	C	40/0.0/0/6	40/0.0/0/2
Chr1	235367	CHH	C	40/0.0/0/6	0
Chr1	235376	CG	C	40/100.0/7/0	40/100.0/2/0
Chr1	235377	CG	G	40/100.0/9/0	40/100.0/8/0
Chr1	235379	CHG	C	40/0.0/0/7	40/0.0/0/1
Chr1	235381	CHG	G	0	40/0.0/0/7
Chr1	235385	CHG	C	40/0.0/0/7	40/0.0/0/1
Chr1	235387	CHG	G	40/0.0/0/10	40/0.0/0/9
Chr1	235393	CHH	C	0	40/0.0/0/1
Chr1	235401	CHH	C	40/0.0/0/5	40/0.0/0/1
Chr1	235404	CHH	C	40/0.0/0/6	0
Chr1	235406	CHH	C	40/0.0/0/4	40/0.0/0/1
Chr1	235410	CHH	G	40/0.0/0/10	40/0.0/0/9
Chr1	235412	CHH	G	40/0.0/0/10	40/0.0/0/10
Chr1	235414	CHH	G	40/0.0/0/11	40/0.0/0/10
Chr1	235417	CHH	G	40/0.0/0/11	40/0.0/0/10
Chr1	235420	CHH	G	40/0.0/0/11	40/0.0/0/12
Chr1	235421	CHH	C	40/0.0/0/3	0
Chr1	235424	CHH	G	40/0.0/0/13	40/0.0/0/14
Chr1	235429	CHH	C	40/0.0/0/3	40/0.0/0/1
Chr1	235430	CHH	C	40/0.0/0/3	40/0.0/0/1
Chr1	235431	CHH	C	40/0.0/0/3	40/0.0/0/1
Chr1	235434	CHH	G	40/0.0/0/16	40/0.0/0/17
Chr1	235435	CHH	C	40/0.0/0/2	40/0.0/0/1
Chr1	235440	CHH	C	40/0.0/0/3	40/0.0/0/1
Chr1	235444	CHH	G	40/0.0/0/15	40/0.0/0/21
Chr1	235446	CHH	C	40/0.0/0/2	40/0.0/0/1
Chr1	235449	CHH	C	40/0.0/0/2	40/0.0/0/1
Chr1	235455	CHH	G	40/0.0/0/16	40/0.0/0/21
Chr1	235459	CHH	C	40/0.0/0/6	40/0.0/0/1
Chr1	235462	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	235464	CHH	C	40/0.0/0/7	40/0.0/0/1
Chr1	235467	CHH	G	40/0.0/0/20	40/0.0/0/25
Chr1	235468	CHH	G	40/0.0/0/19	40/0.0/0/28
Chr1	235472	CHH	C	40/0.0/0/9	40/0.0/0/1
Chr1	235476	CHG	C	40/0.0/0/10	0
Chr1	235478	CHG	G	40/0.0/0/20	40/0.0/0/27
Chr1	235482	CHH	C	40/0.0/0/10	40/0.0/0/4
Chr1	235490	CHH	C	40/0.0/0/9	40/0.0/0/4
Chr1	235493	CHH	G	40/0.0/0/20	40/0.0/0/25
Chr1	235494	CHH	G	40/0.0/0/20	40/0.0/0/27
Chr1	235500	CHH	C	40/0.0/0/11	40/0.0/0/5
Chr1	235503	CHH	G	40/0.0/0/19	40/0.0/0/26
Chr1	235505	CHH	C	40/0.0/0/9	40/0.0/0/5
Chr1	235506	CHG	C	40/0.0/0/11	40/0.0/0/5
Chr1	235508	CHG	G	40/0.0/0/19	40/0.0/0/25
Chr1	235513	CHH	C	40/0.0/0/11	40/0.0/0/5
Chr1	235516	CHH	G	40/0.0/0/18	40/0.0/0/25
Chr1	235518	CHH	C	40/0.0/0/11	40/0.0/0/4
Chr1	235522	CHH	G	40/0.0/0/14	40/0.0/0/22
Chr1	235523	CHG	C	40/0.0/0/11	40/0.0/0/4
Chr1	235525	CHG	G	40/0.0/0/14	40/0.0/0/17
Chr1	235528	CG	C	40/0.0/0/10	40/0.0/0/4
Chr1	235529	CG	G	40/0.0/0/12	40/0.0/0/17
Chr1	235532	CHH	G	40/0.0/0/10	40/0.0/0/18
Chr1	235536	CHH	G	40/0.0/0/9	40/0.0/0/16
Chr1	235540	CHH	G	40/0.0/0/8	40/0.0/0/14
Chr1	235545	CHH	G	40/0.0/0/8	40/0.0/0/15
Chr1	235547	CHH	G	40/0.0/0/8	40/0.0/0/13
Chr1	235550	CHH	C	40/0.0/0/11	40/0.0/0/3
Chr1	235554	CHH	G	40/0.0/0/7	40/0.0/0/10
Chr1	235555	CHH	C	40/0.0/0/10	40/0.0/0/4
Chr1	235557	CG	C	40/11.1/1/8	40/0.0/0/4
Chr1	235558	CG	G	40/0.0/0/7	40/0.0/0/5
Chr1	235560	CHH	G	40/0.0/0/5	40/0.0/0/7
